path	translation	split
common_voice_zh-CN_18985216.mp3	Zhuling Temple in Gushan was completed in the 15th year of the TaiSyou period during the reign of the Emperors in Japan.	train
common_voice_zh-CN_18985217.mp3	In the end, Lu State was destroyed by Chu State in the late Warring States Period.	train
common_voice_zh-CN_18985218.mp3	Orchid mycorrhiza is a mycorrhiza root in the association of orchids and fungi.	train
common_voice_zh-CN_18985219.mp3	He joined the Chinese Zhi Gong Party.	train
common_voice_zh-CN_18985220.mp3	It is widely used in mobile browsers.	train
common_voice_zh-CN_18985221.mp3	The company then funded the building repairs.	train
common_voice_zh-CN_18985222.mp3	Wolfe Creek Crate is a well-preserved meteorite impact crater in Western Australia.	train
common_voice_zh-CN_19008505.mp3	His place of origin is Taipei.	train
common_voice_zh-CN_19008506.mp3	Xin Qiji.	train
common_voice_zh-CN_19008507.mp3	There is not much different between adult and juvenile fish in term of color.	train
common_voice_zh-CN_19008508.mp3	He is a married man with two children.	train
common_voice_zh-CN_19008509.mp3	Zhuang Heyuan is a cartoonist in Taiwan.	train
common_voice_zh-CN_19008515.mp3	Beijing Legoland is a Lego land scheduled to be built in Beijing, People's Republic of China.	train
common_voice_zh-CN_19008516.mp3	This fish has fully developed pectoral fin.	train
common_voice_zh-CN_19008517.mp3	It could be found in the Neotropic.	train
common_voice_zh-CN_19008518.mp3	The Yiyuan hominin fossils in Yiyuan County, Shandong Province are regarded as the earliest ancestors for Shandong people.	train
common_voice_zh-CN_19008519.mp3	An official assistant selected according to his accomplishments.	train
common_voice_zh-CN_19008520.mp3	The stadium is the home court of the Olympiacos CFP.	train
common_voice_zh-CN_19008521.mp3	Legend has it that Yaoshan Zen in Longyao gave the emperor to Shun.	train
common_voice_zh-CN_19008522.mp3	In the field of chemical reaction engineering, the dimensionless Hatta number which is applied originated from him.	train
common_voice_zh-CN_19008523.mp3	The Manchurian Phaeocedus braccalus is a kind of the genus Gnaphosa in the family of Gnaphosidae.	train
common_voice_zh-CN_19008524.mp3	Bettys and Taylors of Harrogate are a family business in Yorkshire, England.	train
common_voice_zh-CN_19008525.mp3	Arisaema wilsonii var. Forrestii is a variant of Arisaema wilsonii Engl. of the genus Arisaema in the family of Araceae.	train
common_voice_zh-CN_19008526.mp3	Fengteweiyeyier.	train
common_voice_zh-CN_19008527.mp3	In the Qianliang Period, that was the only year without using the reign title from the Tsin Dynasty.	train
common_voice_zh-CN_19008528.mp3	Come on, eat the bait on the hook!	train
common_voice_zh-CN_19008529.mp3	The type locality of this species is in Nagasaki, Japan.	train
common_voice_zh-CN_19008530.mp3	The reign title for the first year of Huang Chu Period was changed into Taichang.	train
common_voice_zh-CN_19008531.mp3	The online emulator will always connect the embedded system which remain to be developed to a terminal or personal computer.	train
common_voice_zh-CN_19008532.mp3	This university is the top one public university in New York State.	train
common_voice_zh-CN_19008534.mp3	During his military career, that was the first time he was appointed the Head of the Command.	train
common_voice_zh-CN_19008540.mp3	Styrax serrulatus Roxb is a kind of genus Styrax in the family of Styracaceae.	train
common_voice_zh-CN_19008541.mp3	Théoden is the very close friend of Thengel, King of Rohan.	train
common_voice_zh-CN_19008542.mp3	At the same time, there was no immediate conflict between Li Changkui and the three-year-old child Wang Jiahong.	train
common_voice_zh-CN_19008543.mp3	Lunda International Courses have been existing in Hongkong for a long time.	train
common_voice_zh-CN_19008544.mp3	Sichuan Shaanxi revolutionary base was established.	train
common_voice_zh-CN_19008545.mp3	Luanshan Lake Wetland is a wetland of the Luanshan tribe in Yanping Township, Taidong County, Taiwan.	train
common_voice_zh-CN_19008546.mp3	Chairman of the University of Nagano	train
common_voice_zh-CN_19008547.mp3	Corydalis filisecta is a kind of genus Corydaleae in the family of Papaveraceae.	train
common_voice_zh-CN_19008548.mp3	Berberis tianshuiensis is a kind of genus Berberis in the family of Berberidaceae.	train
common_voice_zh-CN_19008549.mp3	The House of Chiefs consists of the highest level of chiefs throughout the Cook Islands.	train
common_voice_zh-CN_19008555.mp3	The northeastbound cyclone then swept past the Leeward Islands with gradually weakening impact.	train
common_voice_zh-CN_19008556.mp3	Gaochang District is a municipality in Turpan City, Xinjiang Uygur Autonomous Region of the People's Republic of China.	train
common_voice_zh-CN_19008557.mp3	Banmavensis is the capital city of the town.	train
common_voice_zh-CN_19008559.mp3	After reunification, Germany is the only World Cup champion without any Olympic gold medal.	train
common_voice_zh-CN_19008560.mp3	The battle with the National Army came to an end.	train
common_voice_zh-CN_19008561.mp3	The designation of Ma Buqing's troops was also changed into the 5th Division of the Army Cavalry.	train
common_voice_zh-CN_19008562.mp3	The software that makes a Braille display device possible is called a screen reader.	train
common_voice_zh-CN_19008563.mp3	Great grandfather Yin Wuben.	train
common_voice_zh-CN_19008564.mp3	It became the drafts from Heilenberg and the screenwriter Hill.	train
common_voice_zh-CN_19008565.mp3	The Sanctuary of Ousewanzha is a church construction in Siena, Tuscany, Italy.	train
common_voice_zh-CN_19008566.mp3	Then the unemployment rate rose due to exhausted resource.	train
common_voice_zh-CN_19008567.mp3	The rest of the requisitioned land was handed over to the settlers.	train
common_voice_zh-CN_19008568.mp3	Liosphaera hexagonia is a kind of the genus Liosphaera in the family of Liosphaeridae.	train
common_voice_zh-CN_19008569.mp3	It was later enshrined in the 29th year in the Guangxu Period during the Qing Dynasty.	train
common_voice_zh-CN_19008570.mp3	Illustration of Demographic Change in Saint-Didier-sur-Doulon	train
common_voice_zh-CN_19008571.mp3	In Singapore, there are many scholarship issuers who would require students to take at least one advanced course.	train
common_voice_zh-CN_19008572.mp3	In most cases, recursion could be used to relate definitions to these axioms	train
common_voice_zh-CN_19008573.mp3	An Yiai’s ex-boyfriend is Li Boxiang, who is an actor.	train
common_voice_zh-CN_19008574.mp3	If case of seats changes, the previous order of the election seats will be indicated in brackets.	train
common_voice_zh-CN_19008575.mp3	It is the first Macao resident who has participated in the EU Access Plan in the name of a non-governmental organization member.	train
common_voice_zh-CN_19008576.mp3	I fear that it will shatter the happiness in disguise	train
common_voice_zh-CN_19008577.mp3	In the early years, Fan Yuanlian was made the principal.	train
common_voice_zh-CN_19008578.mp3	There were times when these species were in the genus of Polytremis.	train
common_voice_zh-CN_19008579.mp3	They discovered the scheme to assassinate the Flame King and tried to stop it.	train
common_voice_zh-CN_19008580.mp3	At present, the magazine is printed and distributed in both China and Japan at the same time.	train
common_voice_zh-CN_19008581.mp3	It also laid the foundation for Qin Shi Huang in the management of the Qin Dynasty.	train
common_voice_zh-CN_19008582.mp3	They are spread in the southern waters of Argentina in the southwest Atlantic region.	train
common_voice_zh-CN_19008584.mp3	They are originally from Brazil or Mexico.	train
common_voice_zh-CN_19008585.mp3	Gadella jordani is a kind of the genus Gadella in the family of Moridae.	train
common_voice_zh-CN_19008586.mp3	Illustration of Demographic Change in Fontanes	train
common_voice_zh-CN_19008587.mp3	In this way, file fragments could be reduced or eliminated.	train
common_voice_zh-CN_19008588.mp3	Rhododendron emarginatum var. Eriocarpum is a variant of the genus Rhododendron in the family of Ericaceae.	train
common_voice_zh-CN_19008589.mp3	He was born in Osaka Prefecture.	train
common_voice_zh-CN_19008590.mp3	It was in Horqin in the first year of the Chongde Period during the Qing Dynasty.	train
common_voice_zh-CN_19008592.mp3	The component database provides various services, including a driver library for components, and the ability to be connected to the microcontroller in order to produce the end products.	train
common_voice_zh-CN_19008593.mp3	The rural settlement in Xiayikeliezi is a rural settlement in the Lisiji District, Voronezhskaya Oblast, Russian Federation.	train
common_voice_zh-CN_19008594.mp3	Loxoconcha tungchihi is a kind of the genus Loxoconcha in the family of Loxoconchidae.	train
common_voice_zh-CN_19008595.mp3	The key members of the organization are also members of Lutte ouvrière in France.	train
common_voice_zh-CN_19008596.mp3	Despite the news, the customer still insisted on the delivery.	train
common_voice_zh-CN_19008597.mp3	Pollia hasskarlii Rolla Rao is a kind of plant in the genus Pollia in the family of Commelinaceae.	train
common_voice_zh-CN_19008598.mp3	This is the fourth game in the Hyperdimension Neptunia.	train
common_voice_zh-CN_19008599.mp3	Kuertaimo.	train
common_voice_zh-CN_19008600.mp3	Paradavallodes kansuense Ching is a kind of the genus Paradavallodes in the family of Davalliaceae.	train
common_voice_zh-CN_19008601.mp3	New York Yankees	train
common_voice_zh-CN_19008602.mp3	The Nan River runs along the entire city.	train
common_voice_zh-CN_19008603.mp3	Later, this was regarded as an example of Whig history.	train
common_voice_zh-CN_19008604.mp3	To be an individual champion, one is required to achieve the best results in the three rounds of semi-finals and the third round of finals.	train
common_voice_zh-CN_19008605.mp3	Secrecy is the opposite of openness.	train
common_voice_zh-CN_19008606.mp3	This threshold value is applied in the dynamic range of pixel intensity of the images.	train
common_voice_zh-CN_19008607.mp3	Former mayor of Taichung City.	train
common_voice_zh-CN_19008608.mp3	He advocated a socialist economic view.	train
common_voice_zh-CN_19008609.mp3	The store is on No.6 Zhongshan Road.	train
common_voice_zh-CN_19008610.mp3	Ninety-fourth school year	train
common_voice_zh-CN_19008611.mp3	Penning trap.	train
common_voice_zh-CN_19008612.mp3	Mughal Dynasty adopted the art of militarization in terms of administrative system.	train
common_voice_zh-CN_19008613.mp3	Zixing's agriculture features rice production.	train
common_voice_zh-CN_19008614.mp3	Yogananda was born in a Bengali family in Gorakhpur, India.	train
common_voice_zh-CN_18673921.mp3	Danger refers to the situation that may cause considerable casualties or property losses in the future.	train
common_voice_zh-CN_18673922.mp3	Because both of them participated in the national defense war, the road where the building is located was renamed "Protection Road".	train
common_voice_zh-CN_18673924.mp3	In addition, there are Mujiliao, Yanping, Niutoupu, and other settlements in this region.	train
common_voice_zh-CN_18673925.mp3	Lu Yunlong, courtesy name of Bo Ji, was born in Yixing County, Changzhou Fu as a common citizen and served as a politician during the Ming Dynasty.	train
common_voice_zh-CN_18811783.mp3	In the meantime, he again went to Tokyo to study sound film technology.	train
common_voice_zh-CN_18811784.mp3	Lai Lianguang is a basketball player in Taiwan.	train
common_voice_zh-CN_18811785.mp3	In the second year of Chenghua period, entered the inner court.	train
common_voice_zh-CN_18811786.mp3	His parents were the Jewish Dr. Frederick George Steiner and Mrs. Steiner from Vienna.	train
common_voice_zh-CN_18811787.mp3	There was no United States Grand Prix this year.	train
common_voice_zh-CN_18811798.mp3	Logan Township is a township in Edwards County, Kansas, United States.	train
common_voice_zh-CN_18811799.mp3	Other countries voted in favor of the resolution.	train
common_voice_zh-CN_18811800.mp3	However, it was late at night, and they could not find their way home.	train
common_voice_zh-CN_18811801.mp3	Mayfield is the starting quarterback of Lake Travis High School Cavaliers football team.	train
common_voice_zh-CN_18811802.mp3	Han Ronggao, Thai ethnicity, the first Chief of thousands Meng Jiao Dong Tu.	train
common_voice_zh-CN_18811803.mp3	The Science and Technology Department of the China Seismological Bureau is an internal functional department under the direct leadership of the China Seismological Bureau.	train
common_voice_zh-CN_18811804.mp3	Wieringen is a village in Netherland, located in province of North Holland.	train
common_voice_zh-CN_18811805.mp3	Washington is the county seat of Wilkes County, Georgia, United States.	train
common_voice_zh-CN_18811806.mp3	Participated in the Operation of Recovering Seven Cities in Northwestern Shanxi, Hundred Regiments Offensive, etc.	train
common_voice_zh-CN_18811807.mp3	Although the thermal efficiency of diesel locomotive is much higher than that of steam locomotive, the internal combustion engine needs to use more expensive liquid fuel.	train
common_voice_zh-CN_18811818.mp3	Under its leadership, the party advocates Russia's accession to the European Union.	train
common_voice_zh-CN_18811819.mp3	This chart listed all famous alumni National Fuwei Senior HIgh School, located in Yunlin County in Taiwan, Republic of China.	train
common_voice_zh-CN_18811820.mp3	The brand of Jiutongzhang is now held by Guangzhou Lunzhang Trading Co., Ltd.; meanwhile, several old brands such as Lunzhang, Xinfu, etc., are held by the company as well.	train
common_voice_zh-CN_18811821.mp3	At present, the land has become a lush pine forest with a variety of ecosystems.	train
common_voice_zh-CN_18811822.mp3	Ninteenth year of Daoguang, he was presented with a plaque with the words "Morality gives rise to the People".	train
common_voice_zh-CN_18811838.mp3	Kelly McGonnell has a bachelor's and master's degree from Boston University and a doctorate from Stanford University.	train
common_voice_zh-CN_18811839.mp3	Bachelor degree is awarded upon the completion of all designated credits.	train
common_voice_zh-CN_18811840.mp3	Joseph Alfred Serre, French mathematician, was born in Paris and died in Versailles.	train
common_voice_zh-CN_18811841.mp3	There is a reserved line in the south of the station for temporary parking or night parking.	train
common_voice_zh-CN_18811842.mp3	In the 14th year of Wanli, the 235th among the third Grade of Jinshi.	train
common_voice_zh-CN_18811858.mp3	The two rocket capsule models are developed by the signal flag design bureau.	train
common_voice_zh-CN_18811859.mp3	He even dug deep and large traps around the intended battlefield.	train
common_voice_zh-CN_18811860.mp3	Po accepted the scroll after training but found nothing in it. It was empty.	train
common_voice_zh-CN_18811861.mp3	Liu Ning, born in Jingjiang, Jiangsu Province, is a member of the Communist Party of China and currently Secretary of the Party Committee of Anhui University of engineering.	train
common_voice_zh-CN_18811862.mp3	Takahashi Hikaru is a Japanese actress and fashion model.	train
common_voice_zh-CN_18811878.mp3	The common citizens hung a string of copper coins via a red line onto the children as a pray to the Shi Tou Gong for peaceful life.	train
common_voice_zh-CN_18811879.mp3	Gosport is an unorganized area located in Clark County, Alabama, USA.	train
common_voice_zh-CN_18811880.mp3	Xu Menglin, style name as Weiren, a native in Xuancheng County, Ningguo Prefecture, Zhili, citizenship, was a political figure and Jinshi in the Ming Dynasty.	train
common_voice_zh-CN_18811881.mp3	Guo Dehuai not only had considerable achievements as a reporter, but also achieved great success in novel and script writing.	train
common_voice_zh-CN_18811882.mp3	Les Whitten was an American investigative reporter.	train
common_voice_zh-CN_18811893.mp3	The purpose of the wall is to help control the movement of refugees and migrants.	train
common_voice_zh-CN_18811894.mp3	In the ninth year of Jiaqing, appointed as the county magistrate of Yongan County, Guangzhou, Guangdong Province.	train
common_voice_zh-CN_18811898.mp3	Dong Qi was born in Shanghai, who is the archaeologist of the People's Republic of China and deputy director of the National Museum of China.	train
common_voice_zh-CN_18811908.mp3	The son Cheng Mengxing.	train
common_voice_zh-CN_18811909.mp3	Sarekat Islam, a communal organization.	train
common_voice_zh-CN_18811910.mp3	This theater was one of the first all electric lighting theaters in the world.	train
common_voice_zh-CN_18811911.mp3	Wei Malang, Dutch vice-admiral Wybrand van Warwijck, was the admiral of the fleet.	train
common_voice_zh-CN_18811912.mp3	Two months later, another cat named Peter took over.	train
common_voice_zh-CN_18811923.mp3	Foil is a literary technique.	train
common_voice_zh-CN_18811924.mp3	The host of the larva is Aristolochiae.	train
common_voice_zh-CN_18811925.mp3	Information mapping provides many tools for analyzing, organizing, and presenting information.	train
common_voice_zh-CN_18811926.mp3	The two pitchers from Hall of Fame fought again.	train
common_voice_zh-CN_18811927.mp3	Eastern Ding river is a grade one branch of Lahu River, part of Lancang Jiang river system.	train
common_voice_zh-CN_18811948.mp3	she implies that the Islam constitutes [an evil and horrible ideology].	train
common_voice_zh-CN_18811949.mp3	Guo Ji is from Jinyang, Taiyuan County, Western Han Dynasty.	train
common_voice_zh-CN_18811950.mp3	A royal title of the three kings, second only to the second king.	train
common_voice_zh-CN_18811951.mp3	Jair, Marrofu, American football referee, was born in El Paso, Texas.	train
common_voice_zh-CN_18811952.mp3	Some people on the mainland have even set up pro-ROC groups to promote blue unification, the three people's principles, and democracy and freedom.	train
common_voice_zh-CN_18811953.mp3	Microsoft responded, "we are not going to make any changes at this time.	train
common_voice_zh-CN_18811954.mp3	The White House said the president had listened to reports.	train
common_voice_zh-CN_18811955.mp3	In the 32nd year of Jiajing, the 284th among the third Grade of Jinshi.	train
common_voice_zh-CN_18811956.mp3	Genac-Bignac is a town in Charente, France, which locates in the northwest of the central part of the province and belongs to the Cognac area.	train
common_voice_zh-CN_18811957.mp3	Two months later, the ship was attacked by British battle cruisers in the second Battle of Heligoland Bight.	train
common_voice_zh-CN_18811958.mp3	Liu Tianshu was a native of Wan'an County, Jiangxi Province.	train
common_voice_zh-CN_18811959.mp3	It was discovered among the dead wood.	train
common_voice_zh-CN_18811960.mp3	Lyon Township in Geary County, is located in Kansas, USA.	train
common_voice_zh-CN_18811961.mp3	Zhou Jiping, also names Boxing, Huguang Changsha Regal Shuangtan County personnel, Horse boat status, Politician in Ming Dynasty, Imperial Court Exam accredited.	train
common_voice_zh-CN_18811962.mp3	Zenks is a French philosophist in Britain and an author.	train
common_voice_zh-CN_18811963.mp3	Guangzhou Hengji Center Project	train
common_voice_zh-CN_18811964.mp3	Angelo Taylor was born in Albany, Georgia.	train
common_voice_zh-CN_18811965.mp3	It was the authority of Wenzhou during the cultural revolution.	train
common_voice_zh-CN_18811966.mp3	Juhar is one of the founding members of UMNO's branch in Sabah.	train
common_voice_zh-CN_18811967.mp3	American geometry scientists posed this question at first.	train
common_voice_zh-CN_18811968.mp3	Bajawa is located near Inierie Volcano with hot spring.	train
common_voice_zh-CN_18811969.mp3	Died during the sinking of the Titanic, the body was never found.	train
common_voice_zh-CN_18811970.mp3	Dewey Readmore Books is a cat who lives in the Spencer Public Library in Iowa.	train
common_voice_zh-CN_18811971.mp3	In November of the 21st year of Daoguang reign, he served as magistrate of Fengshun County, Chaozhou Fu, Guangdong Province.	train
common_voice_zh-CN_18811972.mp3	Hamburg Conference Center is located in Hamburg, Germany, adjacent to the Plant and Flower Park, close to Hamburg Dammtor station.	train
common_voice_zh-CN_18811973.mp3	Carl Pei (a Swedish born Chinese) is the co-founder of One Plus (a Chinese smartphone manufacturer) and the leader of One Plus overseas market.	train
common_voice_zh-CN_18811974.mp3	Later, according to his own report, the behavior caused him some "trouble".	train
common_voice_zh-CN_18811975.mp3	Howard Township is a US Township within Elk County in Kansa municipal.	train
common_voice_zh-CN_18811976.mp3	In some middle-class houses, the larder, pantry, and storeroom might simply be large wooden cupboards.	train
common_voice_zh-CN_18811977.mp3	Successfully completed Imperial Court exam in the third rank and 40th place, in Longxing 5th year.	train
common_voice_zh-CN_18811978.mp3	A Hoodie is one with a hood.	train
common_voice_zh-CN_18811979.mp3	In the 4th year of Chengtai reign, Shuiyuan County, Haiyang Province was under the jurisdiction of Haifangya.	train
common_voice_zh-CN_18811980.mp3	The station is equipped with platform curtain door.	train
common_voice_zh-CN_18811982.mp3	After establishing the new kingdom, Copan still maintained a close alliance with Tikal.	train
common_voice_zh-CN_18811983.mp3	Nanxin ancient tomb is located in Yidu street, Qingzhou, Shandong Province.	train
common_voice_zh-CN_18811984.mp3	Ranked No.165 of the third grade (San Jia) Jinshi degree in the 5th year of the Longqing reign.	train
common_voice_zh-CN_18811985.mp3	Holland Gin is an unincorporated community in Limestone County, Alabama, United States.	train
common_voice_zh-CN_18811987.mp3	This direction close to solar apex is the most likely location of objects in the outer solar system.	train
common_voice_zh-CN_18811988.mp3	Her daughter attended preparatory school at Oxford University and her son attended junior aviation school in Vancouver.	train
common_voice_zh-CN_18811989.mp3	Leszek II was the grandson of Henry II the Pious and great-grandson of Henry I the Pious.	train
common_voice_zh-CN_18811990.mp3	Later became the minister.	train
common_voice_zh-CN_18811991.mp3	Other than the theatrical version, all others offer tickets for meet & greet around the country and live portrait, theatrical version offers ticket to individual meet & greet.	train
common_voice_zh-CN_18811992.mp3	Yorkville is a city in Kendall County, Illinois, United States.	train
common_voice_zh-CN_18811993.mp3	The investment in Tonglian Capital, Wanxiang Sannong, Wanxiang Holdings, Wanxiang Finance as well as some other enterprises forms Wangxiang’s financial sector.	train
common_voice_zh-CN_18811994.mp3	Later, she served as an invited Professor in the Department of Art and Design of the Women's Academy of Art, and was responsible for the persona production practice.	train
common_voice_zh-CN_18811995.mp3	Pomo is an unincorporated community in Mendocino County, California, United States.	train
common_voice_zh-CN_18811996.mp3	Mi Guizhou is a political figure in the Western Qin Dynasty of China.	train
common_voice_zh-CN_18811997.mp3	Services are only available on Sundays and public holidays.	train
common_voice_zh-CN_18811998.mp3	In the cavity mode, the wave nodes of the longitudinal mode are distributed along the axial direction of the cavity.	train
common_voice_zh-CN_18811999.mp3	In the thirty two year of Jiajing, win the one hundred eighth place at Jinshi third round.	train
common_voice_zh-CN_18812000.mp3	Political opinion:	train
common_voice_zh-CN_18812001.mp3	Indominus Rex can refer to:	train
common_voice_zh-CN_18812002.mp3	Shreyansh Jaiswal is an Indian male badminton player.	train
common_voice_zh-CN_18812007.mp3	A local political figure in the People’s Republic of China, is the current president of Anhui Academy of Social Sciences	train
common_voice_zh-CN_18812008.mp3	Lui Shou-Kwan, Hong Kong ink painter.	train
common_voice_zh-CN_18812009.mp3	This spies is commonly seen in South East Asia, from Chaopraya River and Mekong River basin to the Great Sunda Islands of Indonesia.	train
common_voice_zh-CN_18812010.mp3	Later he was succeeded by Ma Jingxiu	train
common_voice_zh-CN_18812011.mp3	In this project, he had a conflict with the therapist.	train
common_voice_zh-CN_18812012.mp3	First, turn on the sounder and adjust the piston so that the sound in the pipe suddenly becomes louder.	train
common_voice_zh-CN_18812013.mp3	Shanghai-Nanjing-Hangzhou area was the common strategic location of the Kuomintang and the communist party.	train
common_voice_zh-CN_18812014.mp3	Tallinn City Theatre is a theatre in the old town of Tallinn, the capital of Estonia.	train
common_voice_zh-CN_18812015.mp3	Cao Shuji, a native in Boyang County, Jiangxi Province.	train
common_voice_zh-CN_18812016.mp3	Father's former wives surnamed Cui; and Zhang.	train
common_voice_zh-CN_18812022.mp3	Zhang Yulou was born in Wutai County, Shanxi.	train
common_voice_zh-CN_18812023.mp3	Fourteenth year of Wanli, achieved seventy-first place in the third rank scholars.	train
common_voice_zh-CN_18812024.mp3	In the third year of Tianqi, they were promoted to minister of Gong department. In April of the following year, he died by labor.	train
common_voice_zh-CN_18812025.mp3	There are many theories about the true identity of MacFarlane’s bear, including the grizzly polar bear or the giant short-faced bear that survived the Pleistocene.	train
common_voice_zh-CN_18812026.mp3	This episode is written by Ed Sim and directed by Jamie Childs.	train
common_voice_zh-CN_18812037.mp3	Ha Dong Qn has graduated from Seoul Myeon Elementary School, Yeta Junior High School, Korean High School, and Chungwoon University Broadcasting Faculty.	train
common_voice_zh-CN_18812038.mp3	Anastasiia Kurdyukova is a female badminton player.	train
common_voice_zh-CN_18812039.mp3	Chen Dongliang, a native in Gulin, Sichuan, was a political figure in modern China.	train
common_voice_zh-CN_18812041.mp3	Receiving language ability is different from expressing language ability.	train
common_voice_zh-CN_18812042.mp3	Stray animals usually refer to unattended stray dogs, stray cats, stray cattle, etc.	train
common_voice_zh-CN_18812043.mp3	Saturday Period Drama Sunday Period Drama Weekend Period Drama	train
common_voice_zh-CN_18812044.mp3	Then it was succeed by Wang Bingchuan.	train
common_voice_zh-CN_18812045.mp3	Born in Hasek, he became the first one holding this position as a member of Syria Oriental Orthodox Churches.	train
common_voice_zh-CN_18812046.mp3	Fu jingyang, formerly known as Fu Chengchun.	train
common_voice_zh-CN_18812047.mp3	Guizhou-Cloud Big Data is supervised by the board of supervisors assigned by the State-owned assets Supervision and Administration Commission of Guizhou Province.	train
common_voice_zh-CN_18812048.mp3	From Anzong County in Nanyang District, descendent of Song Jun clan.	train
common_voice_zh-CN_18812049.mp3	It is allowed to find the sum of one term and zero terms, which can simplify many mathematical formulas and reduce the processing for similar special cases.	train
common_voice_zh-CN_18812050.mp3	It has been close to the end	train
common_voice_zh-CN_18812051.mp3	This class was originally designed to be used as a training cruiser ship.	train
common_voice_zh-CN_18813293.mp3	Non-citizens in both countries are issued with special non-citizen passports.	train
common_voice_zh-CN_18813294.mp3	At that time, the brother and sister had an interview by the TV station.	train
common_voice_zh-CN_18813295.mp3	Masako Sugaya is a senior Japanese female voice actor.	train
common_voice_zh-CN_18813296.mp3	June Lake is a census-designated place located in Mono County, California, United States.	train
common_voice_zh-CN_18813297.mp3	He sang many classic songs in the Finnish concert.	train
common_voice_zh-CN_18813298.mp3	In the 14th year of Wanli, he was ranked 68th among the 3rd-tier Jinshi Scholars.	train
common_voice_zh-CN_18813299.mp3	At present, this church belongs to Lutheranism.	train
common_voice_zh-CN_18813300.mp3	Raised to the rank of Monitoring Representative, had a good name in politics.	train
common_voice_zh-CN_18813301.mp3	Liang Hening, Hunan Chinese, professional Go player, sixth segment qualified.	train
common_voice_zh-CN_18813302.mp3	Now the Calke Abbey is managed and maintained by the National Heritage Trust.	train
common_voice_zh-CN_18813303.mp3	Sun Huizong from Xihe County in West Han Dynasty.	train
common_voice_zh-CN_18813304.mp3	He lived in New Delhi.	train
common_voice_zh-CN_18813305.mp3	Even with crowds after crowds of people, the Tokyo stores in Shinjuku Hyakunincho and Shinbashi were shut down.	train
common_voice_zh-CN_18813306.mp3	Dagon is an unincorporated community in Amador County in California, USA.	train
common_voice_zh-CN_18813307.mp3	During the invasion, the Soviet troops killed Amin and arranged for the leader of the flag faction, Babrak Karmal.	train
common_voice_zh-CN_18813308.mp3	Ogua is a legendary monster that appears along the Monongahela River in USA.	train
common_voice_zh-CN_18813309.mp3	Ajibarang is a town in Central Java province, Indonesia.	train
common_voice_zh-CN_18813310.mp3	Other methods of transcription include or	train
common_voice_zh-CN_18813311.mp3	Bancyi, member of the Italian Franciscans.	train
common_voice_zh-CN_18813312.mp3	The unfinished ones here include the carrier Varyag and the carrier Ulyanovsk.	train
common_voice_zh-CN_18813313.mp3	There are hotels in the local accommodation, as well as special accommodations such as wooden houses and hot caves.	train
common_voice_zh-CN_18813314.mp3	After the deadline, the designer should change the clothes for the model and do the processes such as hairstyle and make-up.	train
common_voice_zh-CN_18813315.mp3	Subordinate to Han Xin.	train
common_voice_zh-CN_18813316.mp3	The fire disaster caused the large-scale personnel evacuation and the financial losses.	train
common_voice_zh-CN_18813317.mp3	In the lunar January of the fifth year of Jianxing, Pingdong General Song Zhe defected to the south of the Yangtze River.	train
common_voice_zh-CN_18813318.mp3	Sometime, here are seasonal folk songs and festive songs.	train
common_voice_zh-CN_18813319.mp3	In the 41st year of Jiajing, he was ranked 41st among the 3rd-tier Jinshi Scholars.	train
common_voice_zh-CN_18813320.mp3	The aircraft is owned by China Airlines and contracted by China Post.	train
common_voice_zh-CN_18813321.mp3	Wanted to climb up at first.	train
common_voice_zh-CN_18813322.mp3	Joining the battle of Shanxing Castle, upon arriving Shaanbei,	train
common_voice_zh-CN_18813323.mp3	The first words of the characters' names come from Iroha.	train
common_voice_zh-CN_18813324.mp3	At full load, Vérité displaced up to.	train
common_voice_zh-CN_18813325.mp3	Then promoted as Imperial Minister (Yushi Zhongcheng) and Chief Imperial Secretary (Shangshu Zuocheng).	train
common_voice_zh-CN_18813326.mp3	The game was ruined by the death of.	train
common_voice_zh-CN_18813327.mp3	The prison is located near the village of the same name in Prahova county.	train
common_voice_zh-CN_18813328.mp3	In thermodynamics and chemical engineering, gas-liquid equilibrium describes the distribution of a chemical substance in gas-liquid phases.	train
common_voice_zh-CN_18813329.mp3	Ranked No.175 of the third grade (San Jia) Jinshi degree in the 38th year of the Jiajing reign.	train
common_voice_zh-CN_18813330.mp3	The Yan'an Great Wall list aims to list the walls and ancillary facilities of the Great Wall in Yan'an City, Shaanxi Province, China.	train
common_voice_zh-CN_18813331.mp3	The average temperature is, and the annual rainfall is about.	train
common_voice_zh-CN_18813332.mp3	Antminer is used to mine different cryptocurrencies, including Bitcoin, Ethereum, Dash, Litecoin, etc.	train
common_voice_zh-CN_18813333.mp3	The muons were stopped at the end of the pipe, leaving a beam of muon neutrinos.	train
common_voice_zh-CN_18813335.mp3	The daughter of Duke Mu of Qin whose name is Nongyu is not only beautiful, but also has a talent of playing Sheng. She has a sense of tone, the sound is like a Phoenix.	train
common_voice_zh-CN_18813336.mp3	Once target is identified, shooter can quickly align with the target behind light.	train
common_voice_zh-CN_18813337.mp3	In the 35th year of Jiajing, the 17th among the second Grade of Jinshi.	train
common_voice_zh-CN_18813338.mp3	However, no investigation has been conducted.	train
common_voice_zh-CN_18813340.mp3	It is the tallest building in Tamsui District and the fifth tallest skyscraper in Taiwan.	train
